situation,mode,overall,alpha,lam,test_loss
Same task,Weighted cosine,True,0.100000,10.000000,0.545657
Same task,Weighted cosine,True,1.000000,10.000000,0.435977
Similar task,Weighted cosine,True,0.010000,10.000000,0.450444
Similar task,Weighted cosine,True,0.100000,10.000000,0.541402
Similar task,Weighted cosine,True,1.000000,10.000000,0.458689
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.451136
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.525997
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.529653
Same task,Unweighted cosine,True,0.010000,10.000000,0.542204
Same task,Unweighted cosine,True,0.100000,10.000000,0.443831
Same task,Unweighted cosine,True,1.000000,10.000000,0.436633
Similar task,Unweighted cosine,True,0.010000,10.000000,0.541811
Similar task,Unweighted cosine,True,0.100000,10.000000,0.462315
Similar task,Unweighted cosine,True,1.000000,10.000000,0.452597
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.541791
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.540980
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542802
Same task,Orthogonal,True,0.010000,10.000000,0.468951
Same task,Orthogonal,True,0.100000,10.000000,0.543806
Same task,Orthogonal,True,1.000000,10.000000,0.544181
Similar task,Orthogonal,True,0.010000,10.000000,0.491638
Similar task,Orthogonal,True,0.100000,10.000000,0.543014
Similar task,Orthogonal,True,1.000000,10.000000,0.545458
Unrelated task,Orthogonal,True,0.010000,10.000000,0.542497
Unrelated task,Orthogonal,True,0.100000,10.000000,0.542926
Unrelated task,Orthogonal,True,1.000000,10.000000,0.543458
Same task,Weighted cosine,False,0.010000,10.000000,0.458459
Same task,Weighted cosine,False,0.100000,10.000000,0.463893
Same task,Weighted cosine,False,1.000000,10.000000,0.435577
Similar task,Weighted cosine,False,0.010000,10.000000,0.442855
Similar task,Weighted cosine,False,0.100000,10.000000,0.542414
Similar task,Weighted cosine,False,1.000000,10.000000,0.454569
Unrelated task,Weighted cosine,False,0.010000,10.000000,0.460545
Unrelated task,Weighted cosine,False,0.100000,10.000000,0.524738
Unrelated task,Weighted cosine,False,1.000000,10.000000,0.532740
Same task,Unweighted cosine,False,0.010000,10.000000,0.454528
Same task,Unweighted cosine,False,0.100000,10.000000,0.439077
Same task,Unweighted cosine,False,1.000000,10.000000,0.436625
Similar task,Unweighted cosine,False,0.010000,10.000000,0.485557
Similar task,Unweighted cosine,False,0.100000,10.000000,0.465450
Similar task,Unweighted cosine,False,1.000000,10.000000,0.458060
Unrelated task,Unweighted cosine,False,0.010000,10.000000,0.539648
Unrelated task,Unweighted cosine,False,0.100000,10.000000,0.541259
Unrelated task,Unweighted cosine,False,1.000000,10.000000,0.542654
Same task,Orthogonal,False,0.010000,10.000000,0.464458
Same task,Orthogonal,False,0.100000,10.000000,0.543984
Same task,Orthogonal,False,1.000000,10.000000,0.543430
Similar task,Orthogonal,False,0.010000,10.000000,0.493037
Similar task,Orthogonal,False,0.100000,10.000000,0.542402
Similar task,Orthogonal,False,1.000000,10.000000,0.543663
Unrelated task,Orthogonal,False,0.010000,10.000000,0.542367
Unrelated task,Orthogonal,False,0.100000,10.000000,0.542850
Unrelated task,Orthogonal,False,1.000000,10.000000,0.545221
Same task,Weighted cosine,True,0.010000,0.100000,0.452176
Same task,Weighted cosine,True,0.100000,0.100000,0.452184
Same task,Weighted cosine,True,1.000000,0.100000,0.451500
Similar task,Weighted cosine,True,0.010000,0.100000,0.455467
Similar task,Weighted cosine,True,0.100000,0.100000,0.453422
Similar task,Weighted cosine,True,1.000000,0.100000,0.443470
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.452175
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.452182
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.453930
Same task,Unweighted cosine,True,0.010000,0.100000,0.449443
Same task,Unweighted cosine,True,0.100000,0.100000,0.450873
Same task,Unweighted cosine,True,1.000000,0.100000,0.444144
Similar task,Unweighted cosine,True,0.010000,0.100000,0.453257
Similar task,Unweighted cosine,True,0.100000,0.100000,0.450244
Similar task,Unweighted cosine,True,1.000000,0.100000,0.452273
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.453906
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.456500
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.456422
Same task,Orthogonal,True,0.010000,0.100000,0.447062
Same task,Orthogonal,True,0.100000,0.100000,0.439210
Same task,Orthogonal,True,1.000000,0.100000,0.445399
Similar task,Orthogonal,True,0.010000,0.100000,0.454625
Similar task,Orthogonal,True,0.100000,0.100000,0.447838
Similar task,Orthogonal,True,1.000000,0.100000,0.448541
Unrelated task,Orthogonal,True,0.010000,0.100000,0.454509
Unrelated task,Orthogonal,True,0.100000,0.100000,0.454274
Unrelated task,Orthogonal,True,1.000000,0.100000,0.456456
Same task,Weighted cosine,False,0.010000,0.100000,0.452098
Same task,Weighted cosine,False,0.100000,0.100000,0.455249
Same task,Weighted cosine,False,1.000000,0.100000,0.451927
Similar task,Weighted cosine,False,0.010000,0.100000,0.454936
Similar task,Weighted cosine,False,0.100000,0.100000,0.455629
Similar task,Weighted cosine,False,1.000000,0.100000,0.459812
Unrelated task,Weighted cosine,False,0.010000,0.100000,0.453676
Unrelated task,Weighted cosine,False,0.100000,0.100000,0.454793
Unrelated task,Weighted cosine,False,1.000000,0.100000,0.456537
Same task,Unweighted cosine,False,0.010000,0.100000,0.451123
Same task,Unweighted cosine,False,0.100000,0.100000,0.449002
Same task,Unweighted cosine,False,1.000000,0.100000,0.447265
Similar task,Unweighted cosine,False,0.010000,0.100000,0.454252
Similar task,Unweighted cosine,False,0.100000,0.100000,0.449633
Similar task,Unweighted cosine,False,1.000000,0.100000,0.455159
Unrelated task,Unweighted cosine,False,0.010000,0.100000,0.455239
Unrelated task,Unweighted cosine,False,0.100000,0.100000,0.456721
Unrelated task,Unweighted cosine,False,1.000000,0.100000,0.456218
Same task,Orthogonal,False,0.010000,0.100000,0.453630
Same task,Orthogonal,False,0.100000,0.100000,0.441608
Same task,Orthogonal,False,1.000000,0.100000,0.447426
Similar task,Orthogonal,False,0.010000,0.100000,0.461147
Similar task,Orthogonal,False,0.100000,0.100000,0.451971
Similar task,Orthogonal,False,1.000000,0.100000,0.449216
Unrelated task,Orthogonal,False,0.010000,0.100000,0.455100
Unrelated task,Orthogonal,False,0.100000,0.100000,0.453030
Unrelated task,Orthogonal,False,1.000000,0.100000,0.454313
Same task,Weighted cosine,True,0.010000,0.300000,0.461276
Same task,Weighted cosine,True,0.100000,0.300000,0.454862
Same task,Weighted cosine,True,1.000000,0.300000,0.449125
Similar task,Weighted cosine,True,0.010000,0.300000,0.455679
Similar task,Weighted cosine,True,0.100000,0.300000,0.455898
Similar task,Weighted cosine,True,1.000000,0.300000,0.444117
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.453795
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.461326
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.458930
Same task,Unweighted cosine,True,0.010000,0.300000,0.448626
Same task,Unweighted cosine,True,0.100000,0.300000,0.444711
Same task,Unweighted cosine,True,1.000000,0.300000,0.439736
Similar task,Unweighted cosine,True,0.010000,0.300000,0.454850
Similar task,Unweighted cosine,True,0.100000,0.300000,0.445401
Similar task,Unweighted cosine,True,1.000000,0.300000,0.440292
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.458933
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.461267
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.462138
Same task,Orthogonal,True,0.010000,0.300000,0.434969
Same task,Orthogonal,True,0.100000,0.300000,0.416852
Same task,Orthogonal,True,1.000000,0.300000,0.436049
Similar task,Orthogonal,True,0.010000,0.300000,0.448408
Similar task,Orthogonal,True,0.100000,0.300000,0.439217
Similar task,Orthogonal,True,1.000000,0.300000,0.443423
Unrelated task,Orthogonal,True,0.010000,0.300000,0.461326
Unrelated task,Orthogonal,True,0.100000,0.300000,0.458610
Unrelated task,Orthogonal,True,1.000000,0.300000,0.458361
Same task,Weighted cosine,False,0.010000,0.300000,0.452597
Same task,Weighted cosine,False,0.100000,0.300000,0.456567
Same task,Weighted cosine,False,1.000000,0.300000,0.445586
Similar task,Weighted cosine,False,0.010000,0.300000,0.450971
Similar task,Weighted cosine,False,0.100000,0.300000,0.454317
Similar task,Weighted cosine,False,1.000000,0.300000,0.451779
Unrelated task,Weighted cosine,False,0.010000,0.300000,0.451468
Unrelated task,Weighted cosine,False,0.100000,0.300000,0.451796
Unrelated task,Weighted cosine,False,1.000000,0.300000,0.458926
Same task,Unweighted cosine,False,0.010000,0.300000,0.444393
Same task,Unweighted cosine,False,0.100000,0.300000,0.438125
Same task,Unweighted cosine,False,1.000000,0.300000,0.439003
Similar task,Unweighted cosine,False,0.010000,0.300000,0.442378
Similar task,Unweighted cosine,False,0.100000,0.300000,0.442859
Similar task,Unweighted cosine,False,1.000000,0.300000,0.444993
Unrelated task,Unweighted cosine,False,0.010000,0.300000,0.454358
Unrelated task,Unweighted cosine,False,0.100000,0.300000,0.458954
Unrelated task,Unweighted cosine,False,1.000000,0.300000,0.460247
Same task,Orthogonal,False,0.010000,0.300000,0.438106
Same task,Orthogonal,False,0.100000,0.300000,0.425980
Same task,Orthogonal,False,1.000000,0.300000,0.435844
Similar task,Orthogonal,False,0.010000,0.300000,0.449802
Similar task,Orthogonal,False,0.100000,0.300000,0.439063
Similar task,Orthogonal,False,1.000000,0.300000,0.439928
Unrelated task,Orthogonal,False,0.010000,0.300000,0.456778
Unrelated task,Orthogonal,False,0.100000,0.300000,0.458244
Unrelated task,Orthogonal,False,1.000000,0.300000,0.458751
Same task,Weighted cosine,True,0.010000,1.000000,0.456872
Same task,Weighted cosine,True,0.100000,1.000000,0.442356
Same task,Weighted cosine,True,1.000000,1.000000,0.445139
Similar task,Weighted cosine,True,0.010000,1.000000,0.451714
Similar task,Weighted cosine,True,0.100000,1.000000,0.446557
Similar task,Weighted cosine,True,1.000000,1.000000,0.441587
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.459305
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.462281
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.474769
Same task,Unweighted cosine,True,0.010000,1.000000,0.439306
Same task,Unweighted cosine,True,0.100000,1.000000,0.437180
Same task,Unweighted cosine,True,1.000000,1.000000,0.424564
Similar task,Unweighted cosine,True,0.010000,1.000000,0.455714
Similar task,Unweighted cosine,True,0.100000,1.000000,0.443186
Similar task,Unweighted cosine,True,1.000000,1.000000,0.449950
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.472559
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.495454
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.497877
Same task,Orthogonal,True,0.010000,1.000000,0.444011
Same task,Orthogonal,True,0.100000,1.000000,0.468694
Same task,Orthogonal,True,1.000000,1.000000,0.424606
Similar task,Orthogonal,True,0.010000,1.000000,0.453012
Similar task,Orthogonal,True,0.100000,1.000000,0.475022
Similar task,Orthogonal,True,1.000000,1.000000,0.453912
Unrelated task,Orthogonal,True,0.010000,1.000000,0.481951
Unrelated task,Orthogonal,True,0.100000,1.000000,0.522502
Unrelated task,Orthogonal,True,1.000000,1.000000,0.512773
Same task,Weighted cosine,False,0.010000,1.000000,0.455152
Same task,Weighted cosine,False,0.100000,1.000000,0.447816
Same task,Weighted cosine,False,1.000000,1.000000,0.436554
Similar task,Weighted cosine,False,0.010000,1.000000,0.456252
Similar task,Weighted cosine,False,0.100000,1.000000,0.447193
Similar task,Weighted cosine,False,1.000000,1.000000,0.447780
Unrelated task,Weighted cosine,False,0.010000,1.000000,0.456172
Unrelated task,Weighted cosine,False,0.100000,1.000000,0.458894
Unrelated task,Weighted cosine,False,1.000000,1.000000,0.471491
Same task,Unweighted cosine,False,0.010000,1.000000,0.440631
Same task,Unweighted cosine,False,0.100000,1.000000,0.442420
Same task,Unweighted cosine,False,1.000000,1.000000,0.428654
Similar task,Unweighted cosine,False,0.010000,1.000000,0.445936
Similar task,Unweighted cosine,False,0.100000,1.000000,0.443096
Similar task,Unweighted cosine,False,1.000000,1.000000,0.441133
Unrelated task,Unweighted cosine,False,0.010000,1.000000,0.464248
Unrelated task,Unweighted cosine,False,0.100000,1.000000,0.491692
Unrelated task,Unweighted cosine,False,1.000000,1.000000,0.491124
Same task,Orthogonal,False,0.010000,1.000000,0.435258
Same task,Orthogonal,False,0.100000,1.000000,0.454634
Same task,Orthogonal,False,1.000000,1.000000,0.430624
Similar task,Orthogonal,False,0.010000,1.000000,0.444302
Similar task,Orthogonal,False,0.100000,1.000000,0.455143
Similar task,Orthogonal,False,1.000000,1.000000,0.455433
Unrelated task,Orthogonal,False,0.010000,1.000000,0.477761
Unrelated task,Orthogonal,False,0.100000,1.000000,0.506925
Unrelated task,Orthogonal,False,1.000000,1.000000,0.510255
Same task,Weighted cosine,True,0.010000,3.000000,0.448517
Same task,Weighted cosine,True,0.100000,3.000000,0.432149
Same task,Weighted cosine,True,1.000000,3.000000,0.431488
Similar task,Weighted cosine,True,0.010000,3.000000,0.458581
Similar task,Weighted cosine,True,0.100000,3.000000,0.447119
Similar task,Weighted cosine,True,1.000000,3.000000,0.451329
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.456713
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.478660
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.503808
Same task,Unweighted cosine,True,0.010000,3.000000,0.449549
Same task,Unweighted cosine,True,0.100000,3.000000,0.435843
Same task,Unweighted cosine,True,1.000000,3.000000,0.425009
Similar task,Unweighted cosine,True,0.010000,3.000000,0.456414
Similar task,Unweighted cosine,True,0.100000,3.000000,0.459909
Similar task,Unweighted cosine,True,1.000000,3.000000,0.451715
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.510078
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.521081
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.524235
Same task,Orthogonal,True,0.010000,3.000000,0.443045
Same task,Orthogonal,True,0.100000,3.000000,0.477419
Same task,Orthogonal,True,1.000000,3.000000,0.490612
Similar task,Orthogonal,True,0.010000,3.000000,0.453041
Similar task,Orthogonal,True,0.100000,3.000000,0.540917
Similar task,Orthogonal,True,1.000000,3.000000,0.510567
Unrelated task,Orthogonal,True,0.010000,3.000000,0.518874
Unrelated task,Orthogonal,True,0.100000,3.000000,0.541527
Unrelated task,Orthogonal,True,1.000000,3.000000,0.541432
Same task,Weighted cosine,False,0.010000,3.000000,0.455682
Same task,Weighted cosine,False,0.100000,3.000000,0.442566
Same task,Weighted cosine,False,1.000000,3.000000,0.435578
Similar task,Weighted cosine,False,0.010000,3.000000,0.452032
Similar task,Weighted cosine,False,0.100000,3.000000,0.451681
Similar task,Weighted cosine,False,1.000000,3.000000,0.449216
Unrelated task,Weighted cosine,False,0.010000,3.000000,0.456892
Unrelated task,Weighted cosine,False,0.100000,3.000000,0.541072
Unrelated task,Weighted cosine,False,1.000000,3.000000,0.500684
Same task,Unweighted cosine,False,0.010000,3.000000,0.454904
Same task,Unweighted cosine,False,0.100000,3.000000,0.433897
Same task,Unweighted cosine,False,1.000000,3.000000,0.419906
Similar task,Unweighted cosine,False,0.010000,3.000000,0.456480
Similar task,Unweighted cosine,False,0.100000,3.000000,0.458953
Similar task,Unweighted cosine,False,1.000000,3.000000,0.444850
Unrelated task,Unweighted cosine,False,0.010000,3.000000,0.518321
Unrelated task,Unweighted cosine,False,0.100000,3.000000,0.522153
Unrelated task,Unweighted cosine,False,1.000000,3.000000,0.521928
Same task,Orthogonal,False,0.010000,3.000000,0.430454
Same task,Orthogonal,False,0.100000,3.000000,0.479005
Same task,Orthogonal,False,1.000000,3.000000,0.496353
Similar task,Orthogonal,False,0.010000,3.000000,0.444023
Similar task,Orthogonal,False,0.100000,3.000000,0.502892
Similar task,Orthogonal,False,1.000000,3.000000,0.513509
Unrelated task,Orthogonal,False,0.010000,3.000000,0.516561
Unrelated task,Orthogonal,False,0.100000,3.000000,0.541438
Unrelated task,Orthogonal,False,1.000000,3.000000,0.541297
Same task,Weighted cosine,True,0.010000,10.000000,0.468620
Same task,Weighted cosine,True,0.100000,10.000000,0.542141
Same task,Weighted cosine,True,1.000000,10.000000,0.439341
Similar task,Weighted cosine,True,0.010000,10.000000,0.456827
Similar task,Weighted cosine,True,0.100000,10.000000,0.543404
Similar task,Weighted cosine,True,1.000000,10.000000,0.455970
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.459917
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543009
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.529410
Same task,Unweighted cosine,True,0.010000,10.000000,0.542584
Same task,Unweighted cosine,True,0.100000,10.000000,0.440663
Same task,Unweighted cosine,True,1.000000,10.000000,0.438035
Similar task,Unweighted cosine,True,0.010000,10.000000,0.542315
Similar task,Unweighted cosine,True,0.100000,10.000000,0.460382
Similar task,Unweighted cosine,True,1.000000,10.000000,0.458565
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.542401
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.541224
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542171
Same task,Orthogonal,True,0.010000,10.000000,0.457528
Same task,Orthogonal,True,0.100000,10.000000,0.543876
Same task,Orthogonal,True,1.000000,10.000000,0.544789
Similar task,Orthogonal,True,0.010000,10.000000,0.543585
Similar task,Orthogonal,True,0.100000,10.000000,0.543464
Similar task,Orthogonal,True,1.000000,10.000000,0.544558
Unrelated task,Orthogonal,True,0.010000,10.000000,0.542812
Unrelated task,Orthogonal,True,0.100000,10.000000,0.543835
Unrelated task,Orthogonal,True,1.000000,10.000000,0.543879
Same task,Weighted cosine,False,0.010000,10.000000,0.442701
Same task,Weighted cosine,False,0.100000,10.000000,0.460367
Same task,Weighted cosine,False,1.000000,10.000000,0.426523
Similar task,Weighted cosine,False,0.010000,10.000000,0.462189
Similar task,Weighted cosine,False,0.100000,10.000000,0.494483
Similar task,Weighted cosine,False,1.000000,10.000000,0.452491
Unrelated task,Weighted cosine,False,0.010000,10.000000,0.459396
Unrelated task,Weighted cosine,False,0.100000,10.000000,0.545094
Unrelated task,Weighted cosine,False,1.000000,10.000000,0.528811
Same task,Unweighted cosine,False,0.010000,10.000000,0.445894
Same task,Unweighted cosine,False,0.100000,10.000000,0.446844
Same task,Unweighted cosine,False,1.000000,10.000000,0.436573
Similar task,Unweighted cosine,False,0.010000,10.000000,0.466303
Similar task,Unweighted cosine,False,0.100000,10.000000,0.461812
Similar task,Unweighted cosine,False,1.000000,10.000000,0.460813
Unrelated task,Unweighted cosine,False,0.010000,10.000000,0.540766
Unrelated task,Unweighted cosine,False,0.100000,10.000000,0.530754
Unrelated task,Unweighted cosine,False,1.000000,10.000000,0.542042
Same task,Orthogonal,False,0.010000,10.000000,0.446436
Same task,Orthogonal,False,0.100000,10.000000,0.544374
Same task,Orthogonal,False,1.000000,10.000000,0.544406
Similar task,Orthogonal,False,0.010000,10.000000,0.543646
Similar task,Orthogonal,False,0.100000,10.000000,0.543322
Similar task,Orthogonal,False,1.000000,10.000000,0.544505
Unrelated task,Orthogonal,False,0.010000,10.000000,0.542892
Unrelated task,Orthogonal,False,0.100000,10.000000,0.543310
Unrelated task,Orthogonal,False,1.000000,10.000000,0.545230
Same task,Weighted cosine,True,0.010000,0.100000,0.448580
Same task,Weighted cosine,True,0.100000,0.100000,0.446846
Same task,Weighted cosine,True,1.000000,0.100000,0.436420
Similar task,Weighted cosine,True,0.010000,0.100000,0.444901
Similar task,Weighted cosine,True,0.100000,0.100000,0.443523
Similar task,Weighted cosine,True,1.000000,0.100000,0.446369
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.441943
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.443136
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.441785
Same task,Unweighted cosine,True,0.010000,0.100000,0.437289
Same task,Unweighted cosine,True,0.100000,0.100000,0.434784
Same task,Unweighted cosine,True,1.000000,0.100000,0.431442
Similar task,Unweighted cosine,True,0.010000,0.100000,0.449538
Similar task,Unweighted cosine,True,0.100000,0.100000,0.437440
Similar task,Unweighted cosine,True,1.000000,0.100000,0.439867
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.444526
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.440215
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.447356
Same task,Orthogonal,True,0.010000,0.100000,0.434675
Same task,Orthogonal,True,0.100000,0.100000,0.432767
Same task,Orthogonal,True,1.000000,0.100000,0.442321
Similar task,Orthogonal,True,0.010000,0.100000,0.447113
Similar task,Orthogonal,True,0.100000,0.100000,0.435410
Similar task,Orthogonal,True,1.000000,0.100000,0.434796
Unrelated task,Orthogonal,True,0.010000,0.100000,0.438307
Unrelated task,Orthogonal,True,0.100000,0.100000,0.440493
Unrelated task,Orthogonal,True,1.000000,0.100000,0.439182
Same task,Weighted cosine,False,0.010000,0.100000,0.452548
Same task,Weighted cosine,False,0.100000,0.100000,0.442502
Same task,Weighted cosine,False,1.000000,0.100000,0.436392
Similar task,Weighted cosine,False,0.010000,0.100000,0.450078
Similar task,Weighted cosine,False,0.100000,0.100000,0.447025
Similar task,Weighted cosine,False,1.000000,0.100000,0.443253
Unrelated task,Weighted cosine,False,0.010000,0.100000,0.442810
Unrelated task,Weighted cosine,False,0.100000,0.100000,0.440339
Unrelated task,Weighted cosine,False,1.000000,0.100000,0.443861
Same task,Unweighted cosine,False,0.010000,0.100000,0.438091
Same task,Unweighted cosine,False,0.100000,0.100000,0.434072
Same task,Unweighted cosine,False,1.000000,0.100000,0.433173
Similar task,Unweighted cosine,False,0.010000,0.100000,0.441587
Similar task,Unweighted cosine,False,0.100000,0.100000,0.440389
Similar task,Unweighted cosine,False,1.000000,0.100000,0.439530
Unrelated task,Unweighted cosine,False,0.010000,0.100000,0.442149
Unrelated task,Unweighted cosine,False,0.100000,0.100000,0.445243
Unrelated task,Unweighted cosine,False,1.000000,0.100000,0.442792
Same task,Orthogonal,False,0.010000,0.100000,0.437671
Same task,Orthogonal,False,0.100000,0.100000,0.430818
Same task,Orthogonal,False,1.000000,0.100000,0.430798
Similar task,Orthogonal,False,0.010000,0.100000,0.437480
Similar task,Orthogonal,False,0.100000,0.100000,0.441701
Similar task,Orthogonal,False,1.000000,0.100000,0.438753
Unrelated task,Orthogonal,False,0.010000,0.100000,0.439977
Unrelated task,Orthogonal,False,0.100000,0.100000,0.442731
Unrelated task,Orthogonal,False,1.000000,0.100000,0.439524
Same task,Weighted cosine,True,0.010000,0.300000,0.450294
Same task,Weighted cosine,True,0.100000,0.300000,0.445600
Same task,Weighted cosine,True,1.000000,0.300000,0.433292
Similar task,Weighted cosine,True,0.010000,0.300000,0.446944
Similar task,Weighted cosine,True,0.100000,0.300000,0.444314
Similar task,Weighted cosine,True,1.000000,0.300000,0.432551
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.443390
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.435284
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.444151
Same task,Unweighted cosine,True,0.010000,0.300000,0.434454
Same task,Unweighted cosine,True,0.100000,0.300000,0.427460
Same task,Unweighted cosine,True,1.000000,0.300000,0.419780
Similar task,Unweighted cosine,True,0.010000,0.300000,0.436629
Similar task,Unweighted cosine,True,0.100000,0.300000,0.438543
Similar task,Unweighted cosine,True,1.000000,0.300000,0.429638
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.444824
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.443061
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.443519
Same task,Orthogonal,True,0.010000,0.300000,0.425938
Same task,Orthogonal,True,0.100000,0.300000,0.413908
Same task,Orthogonal,True,1.000000,0.300000,0.420533
Similar task,Orthogonal,True,0.010000,0.300000,0.433433
Similar task,Orthogonal,True,0.100000,0.300000,0.420246
Similar task,Orthogonal,True,1.000000,0.300000,0.426483
Unrelated task,Orthogonal,True,0.010000,0.300000,0.444442
Unrelated task,Orthogonal,True,0.100000,0.300000,0.446628
Unrelated task,Orthogonal,True,1.000000,0.300000,0.443864
Same task,Weighted cosine,False,0.010000,0.300000,0.443790
Same task,Weighted cosine,False,0.100000,0.300000,0.441105
Same task,Weighted cosine,False,1.000000,0.300000,0.434656
Similar task,Weighted cosine,False,0.010000,0.300000,0.441264
Similar task,Weighted cosine,False,0.100000,0.300000,0.444899
Similar task,Weighted cosine,False,1.000000,0.300000,0.432788
Unrelated task,Weighted cosine,False,0.010000,0.300000,0.454057
Unrelated task,Weighted cosine,False,0.100000,0.300000,0.445723
Unrelated task,Weighted cosine,False,1.000000,0.300000,0.441482
Same task,Unweighted cosine,False,0.010000,0.300000,0.438746
Same task,Unweighted cosine,False,0.100000,0.300000,0.425250
Same task,Unweighted cosine,False,1.000000,0.300000,0.422380
Similar task,Unweighted cosine,False,0.010000,0.300000,0.442501
Similar task,Unweighted cosine,False,0.100000,0.300000,0.430801
Similar task,Unweighted cosine,False,1.000000,0.300000,0.429912
Unrelated task,Unweighted cosine,False,0.010000,0.300000,0.437421
Unrelated task,Unweighted cosine,False,0.100000,0.300000,0.451609
Unrelated task,Unweighted cosine,False,1.000000,0.300000,0.446398
Same task,Orthogonal,False,0.010000,0.300000,0.428198
Same task,Orthogonal,False,0.100000,0.300000,0.410429
Same task,Orthogonal,False,1.000000,0.300000,0.423395
Similar task,Orthogonal,False,0.010000,0.300000,0.430800
Similar task,Orthogonal,False,0.100000,0.300000,0.427174
Similar task,Orthogonal,False,1.000000,0.300000,0.423113
Unrelated task,Orthogonal,False,0.010000,0.300000,0.443156
Unrelated task,Orthogonal,False,0.100000,0.300000,0.448914
Unrelated task,Orthogonal,False,1.000000,0.300000,0.452485
Same task,Weighted cosine,True,0.010000,1.000000,0.438646
Same task,Weighted cosine,True,0.100000,1.000000,0.426941
Same task,Weighted cosine,True,1.000000,1.000000,0.421688
Similar task,Weighted cosine,True,0.010000,1.000000,0.445672
Similar task,Weighted cosine,True,0.100000,1.000000,0.444117
Similar task,Weighted cosine,True,1.000000,1.000000,0.427791
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.441269
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.437946
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.448969
Same task,Unweighted cosine,True,0.010000,1.000000,0.426158
Same task,Unweighted cosine,True,0.100000,1.000000,0.425679
Same task,Unweighted cosine,True,1.000000,1.000000,0.424579
Similar task,Unweighted cosine,True,0.010000,1.000000,0.432610
Similar task,Unweighted cosine,True,0.100000,1.000000,0.436203
Similar task,Unweighted cosine,True,1.000000,1.000000,0.436282
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.452882
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.482684
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.489360
Same task,Orthogonal,True,0.010000,1.000000,0.442099
Same task,Orthogonal,True,0.100000,1.000000,0.449936
Same task,Orthogonal,True,1.000000,1.000000,0.429132
Similar task,Orthogonal,True,0.010000,1.000000,0.448124
Similar task,Orthogonal,True,0.100000,1.000000,0.444231
Similar task,Orthogonal,True,1.000000,1.000000,0.440834
Unrelated task,Orthogonal,True,0.010000,1.000000,0.477367
Unrelated task,Orthogonal,True,0.100000,1.000000,0.510756
Unrelated task,Orthogonal,True,1.000000,1.000000,0.508749
Same task,Weighted cosine,False,0.010000,1.000000,0.445893
Same task,Weighted cosine,False,0.100000,1.000000,0.430266
